,base_lat,base_lon,predicted_lat,predicted_lon
838,53.16149820000001,18.1620233,53.16144895,18.162071698965992
839,52.37079199999999,16.8269401,52.37073,16.82686
840,52.26891989999999,21.0527641,52.2688881,21.052734
841,51.223911,22.547983,51.22397665,22.54799648112144
842,49.888641,19.0240419,49.88862835,19.02398873676668
843,50.364385,18.9884549,50.3643389,18.9944201
844,50.244147,19.0158858,50.2436958,19.01532609164456
845,52.242596,21.2609249,52.243033,21.261378
846,50.07495669999999,19.9299924,50.07504165,19.929982645130337
847,50.2635058,19.0933252,50.2629523,19.0940052
848,52.27562649999999,21.3074512,52.27558,21.30739
849,50.0188239,19.921024,50.0188504,19.921117
850,52.25007700000001,21.04247,52.25013,21.041985
851,51.239604,22.503804000000002,51.2392844,22.5049938
852,54.51905479999999,18.5281473,54.51911679999999,18.5282636
853,52.22491489999999,20.913138399999998,52.22503025,20.9131803130681
854,52.30482680000001,20.992675,52.3051236,20.99303398228608
855,51.1255015,23.4691108,51.135351,23.491696
856,50.2221443,18.9853593,50.2219786,18.9857169
857,52.24400470000001,20.963782300000002,52.24356289999999,20.9635823
858,50.078675200000006,19.8975966,50.078537,19.897437
859,53.203665,23.217758,53.20369,23.21771
860,52.40151289999999,16.857125699999994,52.40140045,16.856930510763217
861,50.190731899999996,18.987942899999997,50.190731799999995,18.987919303239888
862,52.2296756,21.012228699999998,52.2319581,21.0067249
863,52.1344868,21.0610163,52.134461,21.0610533
864,52.08096389999999,16.635081200000002,52.08095,16.63504
865,54.10430699999999,18.059048999999998,54.10432065000001,18.05902119404876
866,52.44450429999999,16.9572534,52.444944250000006,16.957370427105452
867,51.3963344,21.1398177,51.39628610000001,21.13990576746516
868,51.74856570000001,19.453114399999997,51.748609,19.453058
869,54.3804905,18.6009374,54.38051770000001,18.60093972650721
870,54.563226199999995,18.415011800000002,54.56332070000001,18.414745820958053
871,50.0846038,19.9641173,50.0846038,19.964117314181387
872,50.0494098,21.992909,52.198833,18.250613
873,52.22563020000001,20.949110600000004,52.225667,20.949138
874,50.04498020000001,19.9560022,50.0448734,19.9505531
875,52.234825799999996,21.002226,52.2345061,21.0022722
876,50.9240638,15.7535323,50.9241114,15.753533324419982
877,50.240198,19.012967899999996,50.2402846,19.01295559214187
878,50.292467200000004,19.2203018,50.2951901,19.2254157
879,52.2296756,21.012228699999998,41.10625,34.6932203
880,52.3431185,20.9480792,52.343163,20.948249
881,52.1886563,21.047521600000003,52.1886124,21.048045
882,50.0852974,19.9164193,50.0857851,19.916281445074876
883,51.477470000000004,6.9922999999999975,51.4774967,6.992312984036079
884,50.2534578,19.016135600000002,50.25350425000001,19.01610915418905
885,50.4370915,18.9179054,50.43711,18.91789
886,52.2434448,20.9865134,52.243405,20.986571
887,52.225159999999995,20.951081600000002,52.225447,20.951968
888,53.136584,23.136553,53.13643430000001,23.136483035272512
889,52.2791921,20.959137600000002,52.279351,20.959385
890,52.2021176,21.050841600000002,52.201475,21.052194
891,50.03937209999999,19.940133,50.039365000000004,19.94009026798292
892,52.4110905,16.8964875,52.41093565,16.89656283827145
893,52.2340245,18.2615823,52.23400045,18.261285033653987
894,50.0558566,22.006036899999998,50.0557967,22.005950829060925
895,52.397231,16.9486776,52.397255,16.949333
896,54.3804905,18.6009374,54.38051770000001,18.60093972650721
897,52.14294,20.9982481,52.15234045,20.99703970699337
898,52.384725599999996,16.8867579,52.3847048,16.886748100000002
899,50.903965,15.773912,50.90404065,15.773927
900,51.74905529999999,19.442324399999997,51.7489682,19.4423709
901,50.854614,17.4793889,50.855365,17.478849
902,50.2906041,19.138116,50.2905984,19.13811745183546
903,51.5253474,20.0032074,51.52534735,20.00320740033618
904,50.0607258,19.977999899999997,50.06096655,19.97782385
905,54.421282,18.599736,54.421258,18.599678
906,52.213257899999995,21.130796,52.213533,21.13081
907,51.2354302,22.5710573,51.2352643,22.57099237833333
908,52.195486100000004,20.8630135,52.2443511,21.0782175
909,54.542423,18.505654999999997,54.5401418,18.50513130570767
910,50.0802981,19.9222479,50.080132000000006,19.92179567261737
911,51.2478364,22.5528077,51.2479176,22.553021356291552
912,50.064818100000004,19.9278215,50.06482045,19.92778763105835
913,52.3950445,16.8625556,52.3950911,16.8625299
